Item_ID,Item_Name,Description,Primary_Category,Subcategory,Item_Kind,Is_Spendable_or_Consumable,Is_Choice_Item,Is_Random_Reward,Selection_Behavior,Lifecycle,Rarity,Faction,Equipment_Slot,DPS_Relevance,Optimizer_Bucket,Icon_Path,Data_Status,Source_URLs
30065,Epic Shoes Chest,Get 1 random Epic shoes (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,S Grade / Mixed,Boots,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_6,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30066,Legend Shoes Chest,Get 1 random Legend shoes (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,S Grade / Mixed,Boots,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_6,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30201,Normal Supply Crate,Get 1 random Normal equipment,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Normal,,,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_0,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30202,Good Supply Crate,Get 1 random Good equipment,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_0,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30203,Better Supply Crate,Get 1 random Better equipment,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_0,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30204,Excellent Supply Crate,Get 1 random Excellent equipment (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,S Grade / Mixed,,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_0,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30205,Epic Supply Crate,Get 1 random Epic equipment (excluding S Grade),Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,S Grade / Mixed,,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_0,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30207,S Grade Excellent Supply Crate,Open to get random S Grade Excellent equipment,Equipment,Equipment Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,S Grade / Mixed,,No or unknown,ReferenceOnly,ItemEquipBox/equip_drop_S,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30301,Normal Parts Crate,Get 1 random Normal part,Tech Parts,Tech Part Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Normal,,,No or unknown,ReferenceOnly,ItemAccessory/accessory_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30302,Good Parts Crate,Get 1 random Good part,Tech Parts,Tech Part Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemAccessory/accessory_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30303,Better Parts Crate,Get 1 random Better part,Tech Parts,Tech Part Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemAccessory/accessory_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30304,Excellent Parts Crate,Get 1 random Excellent part,Tech Parts,Tech Part Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemAccessory/accessory_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30305,Epic Parts Crate,Get 1 random Epic part,Tech Parts,Tech Part Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemAccessory/accessory_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30306,Legend Parts Crate,Get 1 random Legend part,Tech Parts,Tech Part Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemAccessory/accessory_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30310,Random Parts Crate (Master),Might get Epic parts,Tech Parts,Tech Part Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemAccessory/accessory_drop3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30311,Random Parts Crate (Advanced),Might get Excellent parts,Tech Parts,Tech Part Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemAccessory/accessory_drop2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30312,Random Parts Crate (Decent),Might get Good parts,Tech Parts,Tech Part Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemAccessory/accessory_drop1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30313,Random Parts Crate (Common),Get 1 random Normal part,Tech Parts,Tech Part Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Normal,,,No or unknown,ReferenceOnly,ItemAccessory/accessory_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30401,Normal Pet Chest,Get 1 random Normal pet,Pets,Pet Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Normal,,,No or unknown,ReferenceOnly,ItemPet/pet_drop_0,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30402,Good Pet Chest,Get 1 random Good pet,Pets,Pet Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemPet/pet_drop_0,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30403,Better Pet Chest,Get 1 random Better pet,Pets,Pet Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemPet/pet_drop_0,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30404,Excellent Pet Chest,Get 1 random Excellent pet,Pets,Pet Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemPet/pet_drop_0,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30405,Epic Pet Chest,Get 1 random Epic pet,Pets,Pet Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemPet/pet_drop_0,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30406,Legend Pet Chest,Get 1 random Legend pet,Pets,Pet Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemPet/pet_drop_0,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
30407,Legend Pet Chest,Get 1 random Legend pet,Pets,Pet Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemPet/pet_drop_0,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31101,Normal Equipment Choice Pack,Choose 1 Normal equipment piece,Equipment,Equipment Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Normal,,,Potentially High,SelectorValue,ItemEquipBox/equip_choose_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31102,Good Equipment Choice Pack,Choose 1 Good equipment piece,Equipment,Equipment Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Good,,,Potentially High,SelectorValue,ItemEquipBox/equip_choose_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31103,Better Equipment Choice Pack,Choose 1 Better equipment piece,Equipment,Equipment Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Better,,,Potentially High,SelectorValue,ItemEquipBox/equip_choose_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31104,Excellent Equipment Choice Pack,Choose 1 Excellent equipment piece,Equipment,Equipment Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Excellent,,,Potentially High,SelectorValue,ItemEquipBox/equip_choose_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31105,Epic Equipment Choice Pack,Choose 1 Epic equipment piece,Equipment,Equipment Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Epic,,,Potentially High,SelectorValue,ItemEquipBox/equip_choose_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31106,Legend Equipment Choice Pack,Choose 1 Legend equipment piece,Equipment,Equipment Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Legend,,,Potentially High,SelectorValue,ItemEquipBox/equip_choose_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31107,S Grade Excellent Equipment Choice Pack,Choose 1 S Grade Excellent equipment piece,Equipment,Equipment Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Excellent,S Grade / Mixed,,Potentially High,SelectorValue,ItemEquipBox/equip_choose_S_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31108,S Grade Epic Equipment Choice Pack,Choose 1 S Grade Epic equipment piece,Equipment,Equipment Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Epic,S Grade / Mixed,,Potentially High,SelectorValue,ItemEquipBox/equip_choose_S_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
31109,S Grade Legend Equipment Choice Pack,Choose 1 S Grade Legend equipment piece,Equipment,Equipment Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Legend,S Grade / Mixed,,Potentially High,SelectorValue,ItemEquipBox/equip_choose_S_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
