Unlock_ID,Entity_Type,Entity_ID,System_or_Part,Mode,Base_Tech_1,Base_Tech_2,Tech_Category,Track_Type,Stage_Order,Stage,Requirement,Resonance_Threshold,Overload_Level,Effect_Stat,Effect_Value,Effect_Unit,Effect_Text,Applies_When_Deployed,Requires_Evolution,DPS_Relevant,DPS_Priority,Optimizer_Bucket,General_Investment_Rank,Data_Status,Source_URLs
TUN0455,Twinborn Mode,TB04B,Exo-radicator,Laser Mode,Exo-skeleton,Annihilator,Twinborn,Tech Overload,12,Overload 12,Reach Tech Overload Lv.12 and at least 11000 Twinborn Resonance.,11000,12,Crit Damage,25,%,Crit Damage +25%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,4,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0456,Twinborn Mode,TB04B,Exo-radicator,Laser Mode,Exo-skeleton,Annihilator,Twinborn,Tech Overload,13,Overload 13,Reach Tech Overload Lv.13 and at least 12000 Twinborn Resonance.,12000,13,Skill Damage,35,%,Skill Damage +35%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,4,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0457,Twinborn Mode,TB04B,Exo-radicator,Laser Mode,Exo-skeleton,Annihilator,Twinborn,Tech Overload,14,Overload 14,Reach Tech Overload Lv.14 and at least 13000 Twinborn Resonance.,13000,14,Crit Rate,10,%,Crit Rate +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,Crit,4,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0458,Twinborn Mode,TB04B,Exo-radicator,Laser Mode,Exo-skeleton,Annihilator,Twinborn,Tech Overload,14,Overload 14,Reach Tech Overload Lv.14 and at least 13000 Twinborn Resonance.,13000,14,Lacerated Damage,20,%,Lacerated Damage +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,4,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0459,Twinborn Mode,TB04B,Exo-radicator,Laser Mode,Exo-skeleton,Annihilator,Twinborn,Tech Overload,14,Overload 14,Reach Tech Overload Lv.14 and at least 13000 Twinborn Resonance.,13000,14,Vulnerability,20,%,Vulnerability +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,Vulnerability,4,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0460,Twinborn Mode,TB04B,Exo-radicator,Laser Mode,Exo-skeleton,Annihilator,Twinborn,Tech Overload,15,Overload 15,Reach Tech Overload Lv.15 and at least 14000 Twinborn Resonance.,14000,15,Crit Damage,35,%,Crit Damage +35%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,4,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0461,Twinborn Mode,TB04B,Exo-radicator,Laser Mode,Exo-skeleton,Annihilator,Twinborn,Tech Overload,16,Overload 16,Reach Tech Overload Lv.16 and at least 15000 Twinborn Resonance.,15000,16,Skill Damage,45,%,Skill Damage +45%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,4,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0462,Twinborn Mode,TB04B,Exo-radicator,Laser Mode,Exo-skeleton,Annihilator,Twinborn,Tech Overload,17,Overload 17,Reach Tech Overload Lv.17 and at least 15000 Twinborn Resonance.,15000,17,Crit Rate,10,%,Crit Rate +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,Crit,4,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0463,Twinborn Mode,TB04B,Exo-radicator,Laser Mode,Exo-skeleton,Annihilator,Twinborn,Tech Overload,17,Overload 17,Reach Tech Overload Lv.17 and at least 15000 Twinborn Resonance.,15000,17,Lacerated Damage,30,%,Lacerated Damage +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,4,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0464,Twinborn Mode,TB04B,Exo-radicator,Laser Mode,Exo-skeleton,Annihilator,Twinborn,Tech Overload,17,Overload 17,Reach Tech Overload Lv.17 and at least 15000 Twinborn Resonance.,15000,17,Vulnerability,30,%,Vulnerability +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,Vulnerability,4,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0465,Twinborn Mode,TB04B,Exo-radicator,Laser Mode,Exo-skeleton,Annihilator,Twinborn,Tech Overload,18,Overload 18,Reach Tech Overload Lv.18 and at least 15000 Twinborn Resonance.,15000,18,Crit Damage,45,%,Crit Damage +45%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,4,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0466,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Fusion Unlock,0,Legend,Merge 1 Legend Gravity Controller with 1 Legend Energy Diffuser.,,,Skill Mechanic,,Text,Unlocks Twinborn Brick; it can evolve into Twinborn 1-ton Iron. Only one mode from this Twinborn pair can be equipped at a time.,Mode must be selected as the equipped Twinborn side.,Base form no; evolved form yes,Yes,Medium-High,TwinbornUnlock,5,Exact Drive Twinborn fusion rule,https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c; https://docs.google.com/document/d/1BJK2oTB44WENmvroWX__wf5ZUuwZIeAYgCMsorrUU7c
TUN0467,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Rarity,1,Legend,Raise this Twinborn mode to Legend quality.,,,Crit Damage,80,%,Crit Damage +80%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0468,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Rarity,2,Eternal,Raise this Twinborn mode to Eternal quality.,,,Damage to Weakened,70,%,Damage to Weakened +70%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0469,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,1,200,Reach 200 Twinborn Resonance Energy.,200,,Shield Damage,20,%,Shield Damage +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0470,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,2,450,Reach 450 Twinborn Resonance Energy.,450,,Crit Damage,40,%,Crit Damage +40%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0471,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,2,450,Reach 450 Twinborn Resonance Energy.,450,,Boss Damage,7.5,%,Boss Damage +7.5%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,BossDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0472,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,3,600,Reach 600 Twinborn Resonance Energy.,600,,Shield Damage,30,%,Shield Damage +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0473,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,4,900,Reach 900 Twinborn Resonance Energy.,900,,Damage to Weakened,30,%,Damage to Weakened +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0474,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,4,900,Reach 900 Twinborn Resonance Energy.,900,,Boss Damage,7.5,%,Boss Damage +7.5%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,BossDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0475,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,5,1650,Reach 1650 Twinborn Resonance Energy.,1650,,Crit Damage,15,%,Crit Damage +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0476,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,6,2100,Reach 2100 Twinborn Resonance Energy.,2100,,Damage to Weakened,10,%,Damage to Weakened +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0477,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,6,2100,Reach 2100 Twinborn Resonance Energy.,2100,,Boss Damage,7.5,%,Boss Damage +7.5%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,BossDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0478,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,7,2550,Reach 2550 Twinborn Resonance Energy.,2550,,Shield Damage,10,%,Shield Damage +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0479,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,8,3000,Reach 3000 Twinborn Resonance Energy.,3000,,Crit Damage,15,%,Crit Damage +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0480,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,8,3000,Reach 3000 Twinborn Resonance Energy.,3000,,Boss Damage,7.5,%,Boss Damage +7.5%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,BossDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0481,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,9,4500,Reach 4500 Twinborn Resonance Energy.,4500,,Shield Damage,15,%,Shield Damage +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0482,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,9,4500,Reach 4500 Twinborn Resonance Energy.,4500,,Damage to Weakened,10,%,Damage to Weakened +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0483,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,10,6000,Reach 6000 Twinborn Resonance Energy.,6000,,Damage to Weakened,10,%,Damage to Weakened +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0484,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,11,7500,Reach 7500 Twinborn Resonance Energy.,7500,,Shield Damage,15,%,Shield Damage +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0485,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,11,7500,Reach 7500 Twinborn Resonance Energy.,7500,,Damage to Weakened,10,%,Damage to Weakened +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0486,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,12,9000,Reach 9000 Twinborn Resonance Energy.,9000,,Shield Damage,10,%,Shield Damage +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0487,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,13,10500,Reach 10500 Twinborn Resonance Energy.,10500,,Damage to Weakened,20,%,Damage to Weakened +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0488,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,13,10500,Reach 10500 Twinborn Resonance Energy.,10500,,Boss Damage,7.5,%,Boss Damage +7.5%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,BossDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0489,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,14,12000,Reach 12000 Twinborn Resonance Energy.,12000,,Crit Damage,15,%,Crit Damage +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0490,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,14,12000,Reach 12000 Twinborn Resonance Energy.,12000,,Shield Damage,25,%,Shield Damage +25%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0491,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,15,13500,Reach 13500 Twinborn Resonance Energy.,13500,,Damage to Weakened,20,%,Damage to Weakened +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0492,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,15,13500,Reach 13500 Twinborn Resonance Energy.,13500,,Boss Damage,7.5,%,Boss Damage +7.5%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,BossDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0493,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,16,15000,Reach 15000 Twinborn Resonance Energy.,15000,,Crit Damage,15,%,Crit Damage +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0494,Twinborn Mode,TB05A,Hi-Gravity Pulser,Brick Mode,Gravity Controller,Energy Diffuser,Twinborn,Twinborn Resonance,16,15000,Reach 15000 Twinborn Resonance Energy.,15000,,Shield Damage,25,%,Shield Damage +25%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,ShieldDamage,5,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
