Item_ID,Item_Name,Description,Primary_Category,Subcategory,Item_Kind,Is_Spendable_or_Consumable,Is_Choice_Item,Is_Random_Reward,Selection_Behavior,Lifecycle,Rarity,Faction,Equipment_Slot,DPS_Relevance,Optimizer_Bucket,Icon_Path,Data_Status,Source_URLs
32389,Epic Collectible Chest,Get 1 random Epic Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32390,Legend Collectible Chest,Get 1 random Legend Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32401,Good Collectible Chest,Get 1 random Good Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32402,Better Collectible Chest,Get 1 random Better Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32403,Excellent Collectible Chest,Get 1 random Excellent Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32404,Epic Collectible Chest,Get 1 random Epic Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32405,Legend Collectible Chest,Get 1 random Legend Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32416,Good Collectible Chest,Get 1 random Good Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32417,Better Collectible Chest,Get 1 random Better Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32418,Excellent Collectible Chest,Get 1 random Excellent Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32419,Epic Collectible Chest,Get 1 random Epic Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32420,Legend Collectible Chest,Get 1 random Legend Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32431,Good Collectible Chest,Get 1 random Good Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32432,Better Collectible Chest,Get 1 random Better Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32433,Excellent Collectible Chest,Get 1 random Excellent Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32434,Epic Collectible Chest,Get 1 random Epic Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32435,Legend Collectible Chest,Get 1 random Legend Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33102,Good Pet Choice Pack,Choose 1 Good pet,Pets,Pet Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Good,,,Potentially High,SelectorValue,ItemPet/pet_choose_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33103,Better Pet Choice Pack,Choose 1 Better pet,Pets,Pet Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Better,,,Potentially High,SelectorValue,ItemPet/pet_choose_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33104,Excellent Pet Choice Pack,Choose 1 Excellent pet,Pets,Pet Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Excellent,,,Potentially High,SelectorValue,ItemPet/pet_choose_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33105,Epic Pet Choice Pack,Choose 1 Epic pet,Pets,Pet Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Epic,,,Potentially High,SelectorValue,ItemPet/pet_choose_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33106,Legend Pet Choice Pack,Choose 1 Legend pet,Pets,Pet Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Legend,,,Potentially High,SelectorValue,ItemPet/pet_choose_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
33107,Xeno Pet Choice Pack,Choose 1 Xeno Pet,Pets,Xeno Pet Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Xeno,,,Potentially High,SelectorValue,ItemPet/pet_choose_16,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
36011,Normal Spoils Chest,"Drops random spoils, up to Normal quality equipment",Containers,Random Reward Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Normal,,,No or unknown,ReferenceOnly,ItemCommon/box_36001,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
36012,Good Spoils Chest,"Drops random spoils, up to Good quality equipment",Containers,Random Reward Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCommon/box_36002,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
36013,Better Spoils Chest,"Drops random spoils, up to Better quality equipment",Containers,Random Reward Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCommon/box_36003,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
36014,Excellent Spoils Chest,"Drops random spoils, up to Excellent quality equipment",Containers,Random Reward Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCommon/box_36004,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
36015,Epic Spoils Chest,"Drops random spoils, up to Epic quality equipment",Containers,Random Reward Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCommon/box_36005,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
39999,Random Equipment,Get random Normal equipment,Equipment,Equipment Choice Container,Choice Container,Yes,Yes,Yes,Player chooses one option,Permanent / Recurring,Normal,,,Potentially High,SelectorValue,ItemEquipBox/equip_choose_1,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
66665,New Year Red Packet (S),Limited New Year Bash limited red packet: get up to 88 Gems,Containers,Reward Container,Container,Yes,No,No,Open/claim container,Limited / Event,,,,No or unknown,ReferenceOnly,ItemCommon/hongbao_01,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
66666,New Year Red Packet (L),Limited New Year Bash limited red packet: get up to 888 Gems,Containers,Reward Container,Container,Yes,No,No,Open/claim container,Limited / Event,,,,No or unknown,ReferenceOnly,ItemCommon/hongbao_02,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
